x,y,z1,z2,z3,z4,z5
26,0,0.037025611,0.88785015,-0.363933722,0.046994244,0
31,1,2.152288578,2.013560474,-0.851820837,-0.965560963,1
22,0,-1.64318327,-0.563065379,-0.52656276,0.653615156,0
24,0,-0.383026609,-0.450494346,-0.851820837,-0.910828249,0
17,0,0.082031206,-0.312907529,-0.363933722,-0.568748787,0
23,0,1.477204652,0.262455526,0.937098584,0.395915295,0
19,1,1.147163622,0.212423956,-0.52656276,-0.140009195,1
17,0,-1.133119859,-0.062749679,-1.177078913,0.829215947,1
29,0,-0.037983714,-0.012718109,-0.689191798,0.049274774,0
22,0,0.217047992,-0.425478561,-0.363933722,0.229436624,1
27,1,-0.758073234,-0.200336497,0.123953393,0.300133046,0
162,0,1.207171082,-1.238491573,1.099727623,0.181545499,0
145,1,-0.938095614,0.199916063,0.286582431,-0.386306408,1
21,0,-0.758073234,0.83781858,-1.339707951,-0.90170613,1
35,0,0.007021881,-1.313538928,-0.689191798,0.108568547,0
28,1,-0.653060179,2.101115722,0.611840508,0.61940721,0
34,0,-0.488039664,-1.038365293,-0.52656276,-0.162814493,0
49,0,-1.103116129,-0.888270584,-0.851820837,0.008225238,0
48,0,-1.058110534,-0.312907529,0.611840508,-0.862937124,1
131,0,-0.263011689,-0.312907529,-0.201304684,1.260236069,0
12,0,0.577092752,-0.250368067,-0.363933722,0.585199264,0
31,1,-1.628181405,-0.325415421,-0.689191798,-1.248346652,0
51,1,-1.478162755,-0.588081164,-0.851820837,-0.641725739,0
20,1,-0.383026609,-0.625604841,-0.689191798,-0.201583498,0
22,0,-0.278013554,-0.663128519,-0.689191798,-0.529979782,1
34,1,-0.578050854,-0.675636411,-1.014449875,-0.942755666,1
17,0,-0.203004229,-0.763191659,-1.014449875,-0.824168119,1
8,0,-0.593052719,-1.588712563,-1.50233699,0.133654374,0
56,0,0.172042396,-0.700652196,-0.52656276,-1.097831688,0
36,1,1.432199057,1.850957872,0.123953393,0.275047219,1
35,0,-0.383026609,-0.337923314,-0.201304684,1.702658839,1
24,0,-0.383026609,-0.863254799,-0.201304684,0.316096754,1
23,0,-1.298140375,-0.350431206,-0.689191798,-0.399989586,1
16,0,0.757115132,-0.150304927,-0.689191798,1.889662279,1
52,0,-0.818080694,0.950389613,-0.363933722,-0.979244142,0
34,0,-0.097991174,-0.400462776,-1.177078913,-0.463844419,1
33,0,-1.118117994,0.462581806,0.44921147,-0.762593816,0
59,0,0.442075967,-0.162812819,1.912872814,1.262516599,0
39,0,-0.683063909,-1.388586283,-0.689191798,-0.951877785,1
50,0,0.307059182,-0.725667981,0.937098584,-0.659969977,0
16,0,-0.413030339,-0.988333724,-0.363933722,0.197509207,0
59,0,1.297182272,1.263086925,-0.363933722,-0.370342699,1
12,0,-0.428032204,-0.850746906,-0.52656276,-0.037385357,0
22,0,0.232049857,1.075468538,0.937098584,0.037872125,0
35,0,1.627223302,1.150515893,-0.038675645,1.052707862,0
36,0,-0.233007959,1.23807114,-0.201304684,0.459770128,0
18,0,-1.76319819,0.350010773,-0.038675645,1.679853542,1
25,0,-1.058110534,-0.425478561,0.44921147,0.322938343,1
14,0,0.322061047,-0.275383851,-0.52656276,-0.409111705,0
49,0,1.147163622,0.750263333,0.286582431,-0.824168119,1
69,0,-1.28313851,0.249947633,1.750243776,2.512246899,1
19,0,0.772116997,1.125500108,1.424985699,1.032183094,1
38,0,1.222172947,0.162392386,0.611840508,-0.238071974,1
10,0,1.237174812,1.475721097,-0.038675645,0.829215947,1
28,1,-0.593052719,0.412550236,-0.52656276,-0.600676204,1
16,0,0.142038666,0.625184408,1.912872814,1.346896199,0
54,0,-0.563048989,-0.488018024,0.611840508,-1.914261337,1
24,1,-0.488039664,0.249947633,-0.851820837,2.008249825,0
45,0,-1.61317954,-1.938933553,0.123953393,1.438117389,0
12,0,0.682105807,0.324994988,-0.851820837,-0.653128388,1
121,0,1.102158027,-0.538049594,-0.52656276,-0.525418722,0
34,0,-0.638058314,-0.500525916,-0.689191798,-0.842412357,0
51,0,0.862128187,-0.300399636,-0.689191798,-0.90170613,0
12,0,1.387193462,0.350010773,-0.363933722,1.60687659,1
11,0,-1.073112399,-0.713160089,-0.363933722,0.316096754,1
29,0,-0.203004229,-1.013349508,-0.689191798,-0.27227992,1
15,0,-0.007979984,-0.275383851,-1.014449875,-0.117203898,1
13,0,-0.548047124,-0.175320712,-0.52656276,-0.682775275,1
16,0,1.177167352,0.012297676,-1.177078913,-1.17080864,1
20,0,1.087156162,-0.212844389,-1.014449875,-1.100112218,1
21,0,-0.142996769,0.274963418,0.123953393,-0.235791444,1
35,0,1.657227033,0.124868708,-0.038675645,0.582918734,1
22,0,0.022023746,0.212423956,1.262356661,0.094885369,0
19,0,1.222172947,0.074837138,-0.201304684,-0.628042561,0
22,0,-2.468285845,-1.651252026,-0.52656276,1.679853542,0
12,0,-0.923093749,-0.725667981,-1.014449875,-0.399989586,1
57,1,0.637100212,1.050452753,-0.363933722,-0.90170613,1
23,0,-0.548047124,-1.175952111,0.123953393,-1.061343212,1
20,0,0.202046126,0.73775544,-0.363933722,-0.352098461,1
38,0,0.652102077,0.662708085,1.424985699,1.052707862,1
126,0,-1.46316089,2.976668196,1.424985699,0.183826029,1
30,0,1.327186002,-0.087765464,-0.689191798,-1.209577646,1
14,0,0.097033071,0.625184408,0.286582431,3.552168463,0
34,0,0.292057317,0.400042343,-1.177078913,0.450648009,1
25,0,0.247051722,0.199916063,-0.363933722,-1.027135266,1
8,0,-0.863086289,0.024805568,1.099727623,3.978627526,0
32,0,-0.533045259,-0.950810046,0.123953393,-0.27227992,1
35,0,1.177167352,0.187408171,1.912872814,0.343463111,0
18,0,-0.653060179,-1.401094176,-0.689191798,-1.421666912,1
30,1,-1.238132915,-0.950810046,-1.014449875,-0.705580572,0
24,0,0.682105807,2.213686754,-0.52656276,1.059549451,1
23,0,-1.28313851,-0.175320712,-0.038675645,1.438117389,1
40,0,-0.218006094,-0.450494346,-0.201304684,-0.076154362,1
27,0,-0.022981849,-0.062749679,-1.50233699,-0.598395674,1
15,1,-0.368024744,1.425689527,1.099727623,-0.358940051,1
11,0,0.397070372,-0.000210217,-0.851820837,-0.8994256,1
25,0,0.637100212,0.262455526,-0.363933722,1.438117389,0
42,0,0.112034936,1.213055355,-0.038675645,-0.420514354,0
10,0,1.432199057,0.412550236,0.123953393,1.24883342,1
49,0,-0.353022879,0.900358043,0.611840508,2.069824129,0
28,0,0.292057317,0.575152838,-0.689191798,-0.27684098,1
23,0,0.202046126,1.08797643,-0.201304684,-0.082995951,1
28,0,-0.488039664,-0.688144304,-1.339707951,0.275047219,0
11,0,-0.188002364,-0.788207444,0.937098584,0.690103632,0
43,1,-0.082989309,-0.650620626,-0.363933722,0.361707349,1
86,0,0.547089022,0.324994988,-0.52656276,-0.082995951,0
35,0,-0.893090019,0.462581806,-1.014449875,1.60687659,0
24,0,-0.112993039,-0.650620626,-0.851820837,-0.251755153,1
22,1,0.472079697,0.362518666,-1.014449875,-0.27684098,0
28,0,1.252176677,-0.150304927,-1.014449875,-0.618920442,1
18,0,1.357189732,1.963528904,0.611840508,-0.534540841,1
37,0,-0.953097479,1.725878947,0.611840508,-1.494643864,1
5,0,-1.028106804,-0.963317939,-1.177078913,-0.352098461,0
32,1,-0.893090019,-0.800715336,0.611840508,-0.306487867,0
42,0,0.787118862,-1.013349508,-0.201304684,-1.08642904,1
16,0,2.047275523,0.800294903,2.888647044,-1.077306921,1
8,1,-0.518043394,-1.276015251,-0.851820837,-1.490082805,0
14,0,-1.31314224,0.850326473,0.611840508,1.260236069,0
19,0,0.367066642,0.237439741,-0.363933722,-0.27684098,1
10,0,-0.893090019,3.689618068,-0.851820837,2.300157633,1
34,0,0.982143107,0.400042343,1.262356661,0.471172777,0
15,0,-0.788076964,0.350010773,0.286582431,-0.420514354,0
7,0,0.232049857,0.387534451,0.44921147,-0.728385869,1
24,0,0.997144972,0.825310688,0.44921147,-0.206144558,1
33,0,0.322061047,0.337502881,-1.664966028,0.316096754,0
12,0,1.267178542,0.800294903,-1.014449875,3.606901177,0
14,0,0.457077832,-0.025226002,1.099727623,3.871442628,0
24,1,0.217047992,-0.763191659,-1.014449875,-0.682775275,0
34,0,0.577092752,2.376289357,-0.851820837,-0.386306408,1
27,0,-0.308017284,-0.813223229,1.424985699,-0.463844419,1
26,0,1.192169217,1.263086925,0.44921147,0.008225238,1
12,0,-0.488039664,0.762771225,-1.014449875,-0.466124949,0
35,0,-0.142996769,1.513244775,-0.038675645,1.043585743,1
12,0,-1.208129185,-0.963317939,-1.014449875,-0.762593816,0
11,0,1.102158027,-0.262875959,0.286582431,0.181545499,1
24,0,-0.037983714,-0.000210217,-0.689191798,-0.27227992,0
21,0,0.667103942,0.600168623,0.611840508,-0.197022439,0
57,0,-0.263011689,1.625815807,-0.201304684,-1.113795397,0
40,0,-0.203004229,0.600168623,-1.664966028,-0.539101901,0
8,0,1.072154297,0.700231763,0.286582431,0.612565621,0
38,0,-0.052985579,-0.112781249,-0.851820837,1.260236069,0
21,0,0.187044261,-0.550557486,-0.038675645,-0.358940051,1
14,0,0.052027476,0.712739655,2.563388967,2.037896712,0
30,0,-0.263011689,-0.638112734,1.099727623,0.07892166,0
20,0,-0.323019149,-0.950810046,-1.339707951,-0.691897394,0
22,0,0.937137512,0.925373828,-0.851820837,-0.235791444,0
15,0,-1.28313851,-1.476141531,-0.52656276,0.667298335,0
26,0,0.697107672,2.538891959,-0.038675645,2.879412188,1
43,0,3.682478809,0.762771225,-0.363933722,0.092604839,1
23,0,-0.293015419,0.425058128,2.075501852,1.054988392,0
71,1,0.307059182,-0.600589056,-1.339707951,-0.940475136,1
90,0,2.017271793,0.124868708,0.44921147,0.541869199,0
25,0,-1.28313851,0.287471311,1.750243776,1.406189973,0
17,0,0.487081562,-1.276015251,-1.177078913,1.805282678,0
19,0,0.352064777,2.176163077,0.44921147,0.133654374,1
41,0,1.642225168,-0.225352282,-1.014449875,-0.128606546,0
28,0,1.252176677,1.763402625,-0.363933722,1.707219899,1
24,0,-0.983101209,-0.000210217,-0.363933722,-1.070465331,0
19,0,-0.623056449,-0.813223229,-1.177078913,-0.399989586,0
54,0,0.682105807,-0.087765464,-0.52656276,-0.618920442,0
97,0,1.912258738,0.387534451,-0.689191798,-1.097831688,1
33,0,1.462202787,0.037313461,-0.851820837,-0.762593816,1
11,0,-1.82320565,-1.676267811,1.587614737,2.14508161,1
24,0,1.042150567,-0.563065379,-0.363933722,-0.641725739,1
69,1,-0.758073234,0.174900278,-0.689191798,-0.90170613,1
42,0,-0.203004229,1.100484323,1.424985699,-0.201583498,1
14,0,-0.773075099,-1.276015251,1.099727623,-0.561907198,0
30,1,-0.533045259,-0.225352282,1.587614737,-0.311048926,1
23,0,2.407320283,0.812802795,1.099727623,3.987749645,0
12,0,-1.70319073,0.037313461,-0.363933722,-1.289396187,1
39,0,-1.52316835,-0.788207444,2.238130891,1.198661766,0
15,1,-0.413030339,-1.025857401,-0.201304684,-1.033976855,0
47,0,-0.563048989,-0.012718109,-0.52656276,-0.500332895,0
50,1,-0.893090019,-1.100904756,-0.038675645,0.361707349,0
27,0,-1.088114264,-0.387954884,0.774469546,0.008225238,0
53,0,-0.022981849,-0.538049594,-0.201304684,1.013938856,0
30,1,0.472079697,-0.262875959,1.750243776,1.178136998,0
18,0,-0.923093749,-0.387954884,1.099727623,-0.208425087,1
32,0,1.342187867,-1.301031036,1.262356661,0.845179655,0
23,0,-0.097991174,-0.450494346,-0.689191798,0.427842712,1
15,0,-2.438282115,-0.262875959,-0.201304684,1.666170364,1
14,0,-0.037983714,-0.400462776,-0.201304684,1.691256191,0
26,0,0.037025611,0.375026558,-1.014449875,-0.659969977,1
23,0,-1.013104939,-0.387954884,0.774469546,-0.089837541,1
21,1,-1.598177675,-1.013349508,-0.201304684,2.306999222,0
51,0,-0.623056449,-0.988333724,-1.014449875,0.218033975,1
13,0,-1.388151565,-0.725667981,1.750243776,0.450648009,0
84,0,-1.52316835,-1.163444218,-0.52656276,0.094885369,0
68,0,-1.208129185,-0.738175874,-0.363933722,0.108568547,0
9,0,-1.103116129,-0.112781249,0.44921147,0.471172777,0
7,0,-1.55317208,-1.050873186,0.774469546,1.219186533,0
45,0,-1.133119859,-0.663128519,-0.201304684,-0.035104827,0
37,0,1.852251278,0.400042343,-1.177078913,-0.828729178,1
54,0,-0.353022879,-0.262875959,-1.014449875,-0.352098461,1
85,0,3.772489999,2.476352497,-1.50233699,-1.496924394,0
16,0,1.447200922,0.900358043,0.774469546,1.043585743,0
21,1,-0.743071369,-0.200336497,0.937098584,2.370854055,1
36,0,1.282180407,1.450705312,-1.339707951,0.425562182,1
50,0,-0.743071369,0.099852923,-1.014449875,-0.885742422,0
16,1,0.472079697,0.187408171,-0.52656276,2.199814324,0
10,0,0.307059182,-0.150304927,-0.201304684,0.785885882,1
37,0,1.402195327,-0.000210217,-0.52656276,-0.979244142,1
30,0,-0.413030339,-1.025857401,-1.177078913,-0.653128388,1
21,0,-0.533045259,0.062329246,-0.201304684,-0.561907198,1
106,1,1.147163622,-0.400462776,-0.851820837,-0.529979782,0
36,0,1.177167352,1.350642172,-0.363933722,2.037896712,1
23,0,0.907133782,0.425058128,-0.851820837,-1.184491819,1
21,0,-0.082989309,-0.838239014,-0.52656276,0.35258523,0
21,0,-0.458035934,0.212423956,1.750243776,0.863423893,1
22,0,-0.052985579,-0.788207444,-0.52656276,1.584071293,1
13,0,-0.248009824,-0.975825831,0.937098584,-0.358940051,0
50,1,-1.268136645,0.237439741,-0.52656276,0.639931978,1
43,0,-0.863086289,-1.150936326,-1.014449875,-0.352098461,0
19,0,-1.73319446,-1.013349508,0.123953393,-0.356659521,0
13,0,-0.968099344,-0.162812819,-0.363933722,-0.938194606,1
11,0,-1.268136645,-0.137797034,0.123953393,-0.805923881,1
19,0,0.202046126,-0.750683766,-0.851820837,-0.534540841,0
50,0,-0.473037799,-0.000210217,0.774469546,1.221467063,1
19,0,-0.413030339,-0.975825831,2.238130891,0.685542573,0
41,0,-0.623056449,-0.125289142,-1.339707951,-0.206144558,1
46,0,-0.578050854,0.249947633,0.774469546,-0.90170613,1
9,0,-0.518043394,-0.700652196,0.44921147,0.867984953,0
91,1,1.162165487,-0.350431206,-0.52656276,-1.590426113,0
39,0,-1.673187,-1.075888971,0.611840508,-0.618920442,0
12,0,0.607096482,-0.362939099,1.424985699,2.097190485,1
17,1,-0.293015419,-0.450494346,-0.52656276,-0.158253433,1
17,0,0.082031206,-0.062749679,-0.52656276,0.473453307,0
21,1,0.097033071,0.762771225,-0.363933722,-0.306487867,1
24,0,-1.163123589,0.912865935,-1.177078913,0.395915295,1
20,1,-0.458035934,-0.600589056,-0.689191798,-0.564187728,0
26,0,-1.25313478,-0.387954884,-0.52656276,-0.463844419,0
21,0,-0.218006094,0.174900278,0.611840508,0.635370918,1
103,0,-0.022981849,0.087345031,0.123953393,-0.769435405,1
92,0,-0.188002364,-0.575573271,0.44921147,-0.206144558,1
16,0,-1.328144105,-1.263507358,-1.177078913,-0.358940051,1
29,0,0.367066642,-0.938302154,0.286582431,-0.577870906,1
45,0,-1.208129185,-0.600589056,-1.014449875,-0.358940051,0
49,0,0.922135647,1.163023785,1.587614737,0.316096754,1
8,0,0.817122592,-0.650620626,1.587614737,0.863423893,0
42,0,-0.938095614,0.712739655,-1.014449875,-0.140009195,0
82,0,-0.773075099,-0.963317939,0.123953393,0.268205629,1
37,0,-0.383026609,0.375026558,1.750243776,3.689000248,0
38,0,-1.418155295,-0.337923314,-0.363933722,0.124532255,0
14,0,0.457077832,1.750894732,-0.038675645,-0.463844419,1
26,1,-0.203004229,0.350010773,-1.014449875,-0.728385869,1
34,0,-0.383026609,-1.538680993,1.262356661,-0.352098461,0
31,0,0.112034936,-0.287891744,-0.851820837,-0.046507476,0
25,1,0.022023746,-0.287891744,-1.014449875,0.07892166,1
8,1,-0.563048989,0.174900278,-0.363933722,-0.682775275,1
42,0,-0.278013554,-0.713160089,-0.851820837,0.692384162,0
82,1,0.457077832,3.064223444,0.774469546,-0.370342699,1
31,0,0.277055452,-0.850746906,-1.177078913,0.509941782,0
24,1,-0.908091884,-0.613096949,-0.851820837,-1.161686521,0
19,0,-1.388151565,-0.888270584,-0.363933722,-0.140009195,0
23,0,0.037025611,-0.400462776,0.937098584,-0.653128388,1
37,1,1.567215842,0.187408171,-0.52656276,-0.463844419,0
70,1,0.097033071,0.575152838,1.262356661,-0.035104827,1
16,0,-1.568173945,-1.301031036,-1.339707951,-0.00545794,0
77,1,0.082031206,0.249947633,-0.201304684,1.691256191,1
25,0,-1.118117994,0.212423956,-0.363933722,-0.90170613,1
25,0,-0.668062044,2.038576259,-1.177078913,0.131373845,0
16,0,-0.518043394,-0.337923314,-1.014449875,0.300133046,0
18,1,-0.533045259,0.425058128,1.750243776,4.104056662,1
36,0,-1.22313105,2.688986669,-1.014449875,0.487136485,1
22,1,0.202046126,-0.588081164,-0.689191798,-0.917669838,0
27,0,1.867253143,1.500736882,-0.363933722,-0.639445209,0
17,1,-0.638058314,0.362518666,-0.689191798,0.008225238,1
49,1,-0.308017284,0.074837138,1.099727623,-0.844692887,0
43,0,-0.458035934,-0.450494346,-0.689191798,-0.600676204,0
46,0,-0.443034069,-0.863254799,-1.177078913,-1.033976855,1
23,0,-1.028106804,0.800294903,-1.339707951,0.635370918,1
31,0,-0.443034069,0.450073913,1.912872814,6.229510385,1
42,0,-0.443034069,-1.225983681,-0.689191798,-0.618920442,1
128,1,1.432199057,0.375026558,-0.851820837,-0.596115144,1
28,0,0.187044261,-1.150936326,-1.339707951,-0.796801762,0
8,0,0.247051722,-0.350431206,-0.52656276,-0.744349578,1
28,0,-0.157998634,-0.650620626,-0.363933722,0.785885882,0
32,1,2.062277388,1.613307915,-0.363933722,-1.127478575,1
19,0,-0.893090019,-1.551188886,-1.014449875,-0.27227992,0
19,0,0.337062912,-0.437986454,-1.177078913,-0.306487867,1
31,0,-1.508166485,1.075468538,-0.689191798,-0.352098461,1
39,0,0.517085292,0.625184408,1.099727623,1.657048245,1
19,1,-0.683063909,-0.262875959,-0.851820837,-0.201583498,0
42,1,0.322061047,-0.750683766,-0.689191798,-0.491210776,0
32,0,-0.488039664,-1.326046821,-0.851820837,-0.539101901,0
5,0,-1.658185135,0.475089698,2.726018005,0.279608278,0
20,0,-0.203004229,0.462581806,-0.689191798,-0.639445209,0
116,0,-1.028106804,-0.963317939,0.123953393,-0.872059243,1
16,0,0.037025611,-0.913286369,0.123953393,-0.762593816,0
69,0,-1.088114264,0.124868708,1.587614737,1.374262556,0
15,1,-2.348270925,-0.988333724,2.238130891,0.361707349,0
29,0,-0.398028474,-1.551188886,-1.177078913,-0.037385357,0
15,0,-0.548047124,0.237439741,0.44921147,0.678700984,1
18,0,0.547089022,0.550137053,0.937098584,2.724336166,0
24,1,-1.178125454,1.43819742,-0.689191798,3.285346483,0
19,0,-0.082989309,-0.250368067,-0.363933722,0.975169851,1
23,0,-0.157998634,-0.700652196,0.774469546,5.10748975,0
45,0,-0.458035934,0.212423956,-1.014449875,-0.349817932,1
29,0,0.127036801,0.249947633,-1.014449875,-0.358940051,1
19,0,-0.248009824,-0.050241787,-0.038675645,-0.828729178,1
28,0,-0.323019149,-0.888270584,-0.52656276,-0.54822402,1
15,1,-0.833082559,-0.988333724,-1.014449875,-0.618920442,1
19,0,-0.338021014,-1.563696778,-0.851820837,0.183826029,1
28,0,0.292057317,-0.200336497,0.774469546,0.395915295,0
26,0,-0.728069504,-0.237860174,0.286582431,4.398244999,1
20,0,0.067029341,-1.063381078,-0.851820837,1.043585743,1
17,0,-1.79320192,-1.038365293,-0.363933722,1.923870225,1
15,0,-0.923093749,-0.400462776,1.099727623,-0.682775275,1
30,0,-0.593052719,-1.326046821,-0.689191798,-0.078434892,0
25,0,-0.338021014,-0.763191659,-0.363933722,0.197509207,0
42,1,-1.133119859,-1.225983681,1.262356661,-0.349817932,1
26,0,0.217047992,-0.062749679,-1.014449875,-0.90170613,1
46,0,0.007021881,-0.575573271,-1.50233699,-1.006610498,1
18,0,-0.518043394,1.38816585,-0.52656276,0.829215947,0
24,0,-1.388151565,-0.450494346,-0.689191798,0.092604839,1
37,0,-0.203004229,-0.125289142,-0.201304684,0.046994244,0
13,0,-1.46316089,-1.538680993,0.286582431,-0.053349065,1
30,1,0.007021881,-0.200336497,0.123953393,1.971761349,1
30,0,-1.163123589,0.274963418,0.611840508,-0.117203898,0
43,0,-0.518043394,-0.600589056,-0.201304684,0.008225238,1
21,0,-0.788076964,-1.200967896,-1.014449875,-0.614359382,1
23,0,-0.443034069,0.074837138,-0.851820837,-0.155972903,1
22,1,0.532087157,-0.575573271,-0.201304684,-0.201583498,1
86,0,-0.052985579,-0.713160089,-1.014449875,-0.618920442,1
17,0,-0.608054584,1.100484323,1.912872814,2.617151267,0
13,0,-0.803078829,-0.975825831,-1.014449875,-0.463844419,1
60,0,-0.818080694,-0.513033809,0.611840508,1.584071293,0
11,0,-0.893090019,-1.426109961,-1.014449875,-0.842412357,0
11,0,-1.013104939,-1.688775703,2.238130891,0.425562182,0
24,0,0.142038666,-0.638112734,-0.689191798,-0.082995951,1
44,0,-0.413030339,-1.175952111,0.611840508,-0.479808127,1
20,0,-0.953097479,-0.425478561,0.286582431,-0.479808127,1
30,1,-1.328144105,-1.663759918,-1.177078913,-0.09211807,0
15,0,-0.893090019,-0.187828604,-0.52656276,-1.200455527,0
21,1,-0.608054584,-0.900778476,-1.50233699,0.236278213,1
22,0,-0.353022879,-1.113412648,-0.52656276,-0.705580572,1
50,1,-0.233007959,-1.638744133,-0.201304684,-0.618920442,0
15,0,-1.013104939,-0.963317939,-1.014449875,-0.744349578,1
51,1,1.957264333,1.363150065,2.563388967,1.7915995,0
14,0,-0.488039664,-0.475510131,0.286582431,-0.197022439,0
13,0,-1.478162755,-1.576204671,-0.038675645,0.733433698,0
28,0,1.162165487,-0.700652196,-1.177078913,-0.815046,0
22,0,-0.383026609,-1.426109961,-1.50233699,-0.618920442,0
70,1,1.237174812,0.037313461,-0.201304684,0.343463111,0
15,0,-1.358147835,-1.188460003,-1.014449875,-0.974683082,0
10,0,-0.833082559,-1.326046821,-1.014449875,-0.441039122,1
32,1,0.907133782,1.062960645,0.286582431,-0.117203898,0
143,0,-0.803078829,-0.175320712,-0.038675645,1.260236069,1
43,1,-0.383026609,-0.150304927,-0.363933722,-0.81276547,1
16,0,0.562090887,0.049821353,-0.689191798,0.496258604,1
37,1,-0.383026609,-0.162812819,-0.851820837,-0.117203898,1
39,1,-1.148121724,-0.813223229,-0.851820837,0.425562182,0
16,0,-0.368024744,-0.788207444,1.587614737,0.450648009,0
35,0,-0.413030339,-0.200336497,-1.50233699,-0.00317741,1
20,0,0.037025611,-0.488018024,-0.52656276,1.33549355,0
28,0,-0.398028474,-1.326046821,-0.689191798,-0.618920442,1
11,0,0.457077832,-1.125920541,0.286582431,-0.979244142,1
35,0,-0.308017284,-0.575573271,-0.201304684,-0.682775275,1
25,0,0.532087157,-0.913286369,-0.038675645,-0.828729178,0
15,0,-0.773075099,-0.262875959,-0.851820837,0.138215434,1
20,0,-0.623056449,-1.238491573,1.262356661,-0.90170613,0
20,0,0.277055452,-0.588081164,0.123953393,0.98201144,0
21,0,-1.103116129,-0.538049594,-1.014449875,-0.705580572,0
23,0,-0.623056449,-0.700652196,-1.014449875,-0.803643351,1
49,1,0.112034936,-0.650620626,0.286582431,-0.705580572,0
27,0,0.022023746,-0.312907529,-1.014449875,0.316096754,0
34,0,1.102158027,-0.725667981,-1.014449875,0.046994244,0
27,0,-1.43315716,-0.888270584,-0.851820837,-0.922230898,1
42,0,2.092281118,-0.688144304,-0.201304684,-0.155972903,1
17,1,0.757115132,-0.575573271,-0.363933722,-0.035104827,0
28,0,-0.263011689,-0.237860174,-0.201304684,-0.744349578,0
25,0,0.907133782,0.575152838,-0.363933722,-0.133167606,0
28,0,-2.24325787,0.98791329,1.587614737,1.260236069,1
35,1,-0.638058314,0.612676515,-0.52656276,-0.201583498,1
81,0,-0.713067639,-0.650620626,0.123953393,-1.159405991,0
31,0,1.447200922,0.199916063,-0.851820837,-0.762593816,1
49,0,-0.953097479,-0.913286369,-1.014449875,0.653615156,0
32,1,-0.398028474,-0.150304927,-1.339707951,-0.586993025,0
48,0,-0.713067639,-0.788207444,0.937098584,2.124556842,0
49,0,1.342187867,-0.838239014,1.424985699,-0.744349578,1
34,0,0.607096482,-0.187828604,-0.201304684,-0.529979782,0
25,1,0.322061047,0.800294903,-0.363933722,-1.011171558,1
35,0,0.397070372,1.050452753,-0.52656276,-0.463844419,1
32,0,1.072154297,-0.275383851,-0.52656276,0.131373845,0
17,0,-1.013104939,0.199916063,-1.014449875,-0.27684098,0
20,0,0.907133782,0.500105483,0.937098584,-1.1753697,1
17,0,-1.328144105,-0.613096949,-0.689191798,-0.862937124,0
54,0,-0.323019149,-0.162812819,-1.014449875,-0.618920442,1
28,0,-0.127994904,-0.500525916,0.286582431,-0.983805201,1
34,0,-1.163123589,-0.275383851,-0.363933722,2.085787837,0
49,0,-0.908091884,1.463213205,-0.201304684,-0.831009708,1
15,1,-2.12324295,-0.825731121,0.937098584,-0.789960173,1
33,0,-0.593052719,0.475089698,2.238130891,-0.828729178,1
48,0,-0.157998634,-0.387954884,-0.038675645,-0.81276547,0
24,0,-1.28313851,0.425058128,1.750243776,1.255675009,0
30,0,-0.368024744,-0.012718109,1.262356661,0.247680862,1
15,0,0.067029341,-0.500525916,-0.038675645,-0.155972903,0
16,0,-0.833082559,1.03794486,1.424985699,2.50540531,0
16,0,-0.578050854,1.725878947,-0.201304684,0.272766689,1
17,0,-0.758073234,-0.900778476,-0.52656276,-0.618920442,0
18,0,-1.568173945,-0.125289142,0.611840508,-0.856095535,1
15,0,0.547089022,-0.087765464,2.238130891,-0.352098461,0
40,0,0.217047992,0.750263333,-0.851820837,-1.52885181,1
12,0,-1.28313851,-0.475510131,-0.689191798,-0.327012634,1
29,0,0.487081562,0.049821353,-0.52656276,1.032183094,1
41,0,-0.293015419,1.150515893,-1.014449875,-0.789960173,1
11,0,-0.803078829,-0.938302154,0.44921147,0.418720593,0
25,0,0.982143107,-0.488018024,-1.014449875,-1.027135266,1
24,0,0.532087157,-0.400462776,-0.363933722,-0.327012634,1
16,0,0.097033071,0.98791329,0.123953393,1.173575938,1
25,0,-1.163123589,0.525121268,-1.177078913,0.049274774,0
23,0,-2.12324295,-0.400462776,-0.52656276,0.311535695,0
50,0,-0.863086289,1.075468538,0.123953393,0.808691179,1
26,1,0.667103942,0.83781858,-1.177078913,-1.248346652,1
47,0,1.177167352,-0.000210217,0.44921147,1.043585743,0
20,0,-0.383026609,-1.551188886,0.123953393,-0.251755153,1
28,0,-0.608054584,-0.463002239,-0.52656276,-1.216419235,1
17,0,1.792243818,-0.525541701,-0.851820837,-1.070465331,1
19,1,0.127036801,1.025436968,-0.038675645,-0.27456045,1
17,1,-0.803078829,-0.362939099,0.123953393,-0.313329456,0
27,0,0.172042396,0.600168623,-1.014449875,-0.682775275,0
10,0,-2.693313821,-1.563696778,-1.177078913,-0.463844419,0
25,0,-0.803078829,-0.000210217,-0.52656276,-0.466124949,1
46,0,-0.458035934,0.149884493,1.099727623,2.676445041,1
26,0,0.427074102,-0.700652196,-1.014449875,-0.974683082,1
11,0,-0.142996769,-1.175952111,0.937098584,0.959206142,0
18,0,-0.308017284,1.375657957,-0.689191798,0.311535695,1
15,0,0.052027476,0.600168623,0.611840508,2.817837885,0
24,0,-1.52316835,-1.426109961,0.286582431,-0.162814493,1
34,0,1.132161757,0.049821353,0.123953393,0.993414089,0
